Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29
BRU,BHD,1,10/21/2023,5:00:00 PM,RPL2023Winter,Thailand,Qi,Keera,Dirak,Capheny,Helen,9:55,Annette,Celica,Rouie,Aoi,Riktor,Elsu,Aya,Omen,Maloch,2,Teeri,Skud,Zata,TeeMee,R,NuNu
BRU,BHD,1,10/21/2023,5:00:00 PM,RPL2023Winter,Thailand,Riktor,Yan,Iggy,TheJoker,Annette,21:10,Thane,Slimz,Tulen,Zill,Qi,Helen,Omen,Skud,Paine,3,Y'bneth,Xeniel,Aya,Rouie,B,NuNu
BRU,BHD,2,10/21/2023,5:00:00 PM,RPL2023Winter,Thailand,Murad,Kriknak,Zata,Slimz,TeeMee,27:26,Florentino,Elsu,Liliana,Yan,Mina,Helen,Omen,Xeniel,Skud,4,Sinestrea,Eland'orr,Aya,Rouie,B,1s1k
BRU,BHD,1,10/21/2023,5:00:00 PM,RPL2023Winter,Thailand,Ryoma,Zill,Yue,Elsu,Y'bneth,14:24,Kaine,Violet,Ignis,Kriknak,Skud,Paine,Aya,Iggy,Kahlii,5,Aoi,Sinestrea,Florentino,Rouie,R,NuNu
BRU,BHD,2,10/21/2023,5:00:00 PM,RPL2023Winter,Thailand,Aya,Zuka,Mganga,Violet,Taara,18:29,Maloch,Valhein,Iggy,Paine,Ryoma,Helen,Omen,Sinestrea,Eland'orr,6,Kaine,Florentino,Aoi,Rouie,B,Fakeplayz
BRU,BHD,2,10/21/2023,5:00:00 PM,RPL2023Winter,Thailand,Murad,Aoi,Zata,Elsu,Annette,28:42,Thane,Violet,Iggy,Keera,Florentino,Y'bneth,Maloch,TheJoker,Slimz,7,Ryoma,TeeMee,Aya,Helen,B,Fakeplayz
BAC,TLN,1,10/21/2023,12:00:00 PM,RPL2023Winter,Thailand,Riktor,Paine,Annette,Elsu,Thane,16:50,TeeMee,Violet,Iggy,Keera,Yena,Aya,Rouie,Ryoma,Xeniel,1,Murad,Skud,Kaine,Omen,R,Moowan
BAC,TLN,1,10/21/2023,12:00:00 PM,RPL2023Winter,Thailand,Qi,Taara,Krixi,TheJoker,Veres,13:41,Xeniel,Teeri,Liliana,Zill,Ryoma,Aya,Rouie,Yan,Maloch,2,WonderWoman,Helen,Kaine,Omen,R,AlmondP
BAC,TLN,2,10/21/2023,12:00:00 PM,RPL2023Winter,Thailand,Ryoma,Tachi,Liliana,Violet,TeeMee,16:52,Toro,TheJoker,Yue,Nakroth,Skud,Valhein,Elsu,Paine,Kriknak,3,Omen,Florentino,Rouie,Aya,B,IpodPro
BAC,TLN,2,10/21/2023,12:00:00 PM,RPL2023Winter,Thailand,Kaine,WonderWoman,Iggy,Wisp,Maloch,12:14,Helen,Valhein,Lorion,Paine,Qi,Aya,Rouie,Zata,Riktor,4,Skud,Yena,Y'bneth,Omen,R,Erez
BAC,TLN,1,10/21/2023,12:00:00 PM,RPL2023Winter,Thailand,Xeniel,Keera,Mganga,Slimz,Y'bneth,15:07,Thane,Elsu,Zata,Aoi,Riktor,Aya,Rouie,Yan,Eland'orr,5,Florentino,Skud,Helen,Omen,R,Kimsensei
BAC,TLN,1,10/21/2023,12:00:00 PM,RPL2023Winter,Thailand,Omen,Zuka,Zata,Valhein,Florentino,10:23,Kaine,Slimz,Tulen,Kriknak,Allain,Eland'orr,Aya,Yan,Sinestrea,6,Lindis,Aoi,Rouie,Helen,B,AlmondP
TLN,BHD,1,10/22/2023,12:00:00 PM,RPL2023Winter,Thailand,Riktor,Zuka,Zata,Teeri,TeeMee,20:14,Xeniel,Wisp,Tulen,Aoi,Ryoma,Aya,Elsu,TheJoker,Yan,1,Valhein,Violet,Helen,Omen,R,Erez
TLN,BHD,2,10/22/2023,12:00:00 PM,RPL2023Winter,Thailand,Murad,Aoi,Yue,Violet,Xeniel,31:03,Kaine,Hayate,Liliana,Taara,Florentino,Aya,Elsu,Paine,Qi,2,Yan,Keera,Helen,Omen,R,Bboss
TLN,BHD,1,10/22/2023,12:00:00 PM,RPL2023Winter,Thailand,Omen,Paine,Liliana,TheJoker,Thane,10:15,Chaugnar,Violet,Zata,Keera,Yena,Aya,Elsu,Y'bneth,Skud,3,Taara,Florentino,Iggy,Helen,R,IpodPro
TLN,BHD,1,10/22/2023,12:00:00 PM,RPL2023Winter,Thailand,Skud,Taara,Lauriel,Elsu,Maloch,15:26,Murad,Slimz,Aya,Yan,Mganga,Omen,Paine,TheJoker,Valhein,4,Sinestrea,Eland'orr,Iggy,Rouie,B,NTNz
TLN,BHD,2,10/22/2023,12:00:00 PM,RPL2023Winter,Thailand,Mina,Sinestrea,Rouie,Valhein,Y'bneth,16:03,Helen,Capheny,Iggy,Yan,Yena,Paine,Omen,Skud,Kriknak,5,Keera,Florentino,Kaine,Aya,B,Fakeplayz
TLN,BHD,1,10/22/2023,12:00:00 PM,RPL2023Winter,Thailand,Qi,Zill,Lorion,Valhein,Kaine,16:15,Maloch,TheJoker,Iggy,Zuka,Max,Elsu,Omen,Paine,Skud,6,Nakroth,Eland'orr,Keera,Florentino,R,IPogPro
BAC,TLN,2,10/22/2023,5:00:00 PM,RPL2023Winter,Thailand,Riktor,Keera,Krixi,Elsu,Veres,17:28,Taara,Slimz,Iggy,Eland'orr,Skud,Aya,Rouie,Helen,Yan,1,Ryoma,Omen,Paine,Kaine,R,Difoxn
BAC,TLN,1,10/22/2023,5:00:00 PM,RPL2023Winter,Thailand,Roxie,Yan,Mganga,Valhein,Toro,10:08,TeeMee,Celica,Yue,Nakroth,Qi,Aya,Keera,Florentino,Sinestrea,2,Aoi,Omen,Paine,Kaine,R,Kimsensei
BAC,TLN,1,10/22/2023,5:00:00 PM,RPL2023Winter,Thailand,Yena,Paine,Liliana,Tel'Annas,Maloch,9:29,Baldum,TheJoker,Lorion,Sinestrea,Florentino,Valhein,Mganga,Xeniel,Thane,3,Omen,Ryoma,Aya,Rouie,B,TAOX
BAC,TLN,2,10/22/2023,5:00:00 PM,RPL2023Winter,Thailand,Ryoma,WonderWoman,Iggy,Wisp,Thane,14:43,Y'bneth,Hayate,Krixi,Paine,Riktor,Valhein,Keera,Xeniel,Omen,4,Capheny,TheJoker,TeeMee,Rouie,B,Erez
BAC,TLN,2,10/22/2023,5:00:00 PM,RPL2023Winter,Thailand,Qi,Taara,Yue,Hayate,Rouie,17:07,Maloch,Capheny,Zata,Aoi,Ryoma,Aya,Valhein,Keera,Yan,5,TeeMee,Skud,Omen,Kaine,R,Difoxn
BAC,TLN,2,10/22/2023,5:00:00 PM,RPL2023Winter,Thailand,Omen,Sinestrea,Tulen,TheJoker,Y'bneth,32:07,Zip,Teeri,Mganga,Zill,Yena,Valhein,Keera,Helen,Elsu,6,Aoi,Annette,Zata,Aya,B,Erez
SGP,GGL,1,8/24/2023,5:00:00 PM,AOG2023Winter,Vietnam,Kaine,Kriknak,Raz,Hayate,TeeMee,18:35,Chaugnar,Capheny,Iggy,WonderWoman,Ryoma,Valhein,Rouie,Keera,Zill,1,Tel'Annas,Teeri,Aya,Aoi,R,Red
SGP,GGL,1,8/24/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,WonderWoman,Rouie,Slimz,Thane,24:50,Y'bneth,Lindis,Zata,Kriknak,Yena,Omen,Keera,Aoi,Skud,2,Taara,Florentino,Aya,Valhein,B,Fish
SGP,GGL,1,8/24/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,Aoi,Yue,Elsu,Baldum,15:40,TeeMee,Teeri,Liliana,Zill,Skud,Rouie,Omen,Zuka,Keera,3,Iggy,Florentino,Aya,Valhein,B,Fish
VGM,TDT,1,8/24/2023,7:30:00 PM,AOG2023Winter,Vietnam,Riktor,WonderWoman,Rouie,Teeri,Thane,23:12,Krizzix,Yorn,Iggy,Kriknak,Florentino,Aya,Omen,Lindis,Rouie,1,Murad,Kaine,Valhein,Aoi,R,Maris
VGM,TDT,1,8/24/2023,7:30:00 PM,AOG2023Winter,Vietnam,Skud,Keera,Yue,Elsu,Y'bneth,17:21,Baldum,Teeri,Kahlii,WonderWoman,Ryoma,Omen,Aya,Nakroth,Zill,2,Kaine,Aoi,Valhein,Iggy,B,Maris
VGM,TDT,1,8/24/2023,7:30:00 PM,AOG2023Winter,Vietnam,Maloch,Yan,Krixi,Valhein,Helen,23:51,Y'bneth,Elsu,Zata,Zuka,Qi,Omen,Aoi,Yue,Kaine,3,Liliana,Mganga,Aya,Iggy,B,Maris
HQ,HEV,1,8/25/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,Aoi,Zata,TheJoker,Krizzix,15:45,Thane,Elsu,Iggy,Zuka,Qi,Aya,Valhein,Skud,Taara,1,Y'bneth,Liliana,Rouie,Omen,R,Aliyah
HQ,HEV,1,8/25/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,WonderWoman,Rouie,Violet,Chaugnar,9:46,Krizzix,Lindis,Krixi,Kriknak,Florentino,Zata,Aya,Riktor,TheJoker,2,Liliana,Elsu,Omen,Valhein,B,Turna
HQ,HEV,2,8/25/2023,5:00:00 PM,AOG2023Winter,Vietnam,Skud,Keera,Iggy,Slimz,TeeMee,16:36,Xeniel,Teeri,Liliana,Yan,Kaine,Rouie,Aya,Violet,Riktor,3,Hayate,Yue,Omen,Valhein,B,Boka
HQ,HEV,1,8/25/2023,5:00:00 PM,AOG2023Winter,Vietnam,Yena,Kriknak,Liliana,Teeri,Xeniel,22:19,Helen,Slimz,Yue,Zill,Ryoma,Rouie,Aya,Capheny,Violet,4,Nakroth,Yan,Omen,Valhein,B,Turna
FL,MDH,1,8/25/2023,7:30:00 PM,AOG2023Winter,Vietnam,Taara,Keera,Liliana,Valhein,Y'bneth,16:51,Thane,TheJoker,Iggy,Aoi,Skud,Omen,Mganga,Kriknak,Yan,1,Kaine,Helen,Aya,Rouie,B,Kary
FL,MDH,2,8/25/2023,7:30:00 PM,AOG2023Winter,Vietnam,Kaine,Zuka,Yue,Elsu,Thane,10:17,Helen,Capheny,Tulen,Keera,Riktor,Valhein,Aya,Kahlii,Taara,2,Qi,Kriknak,Aoi,Rouie,B,Ara
FL,MDH,1,8/25/2023,7:30:00 PM,AOG2023Winter,Vietnam,Ryoma,WonderWoman,Krixi,Slimz,Kriknak,17:20,Xeniel,Violet,Liliana,Zuka,Yena,Valhein,Omen,Yan,Elsu,3,Kriknak,TheJoker,Aya,Rouie,B,Ciara
FL,MDH,1,8/25/2023,7:30:00 PM,AOG2023Winter,Vietnam,Qi,Aoi,Tulen,Capheny,TeeMee,20:41,Baldum,Hayate,Yue,WonderWoman,Ryoma,Valhein,Aya,Taara,Kriknak,4,Riktor,Omen,Rouie,Iggy,R,XB
HEV,SGP,2,8/26/2023,2:30:00 PM,AOG2023Winter,Vietnam,Skud,WonderWoman,Mganga,Helen,Capheny,14:12,Taara,Teeri,Aya,Aoi,Ryoma,Valhein,Rouie,Florentino,Iggy,1,Eland'orr,Kriknak,Zata,Omen,R,Red
HEV,SGP,2,8/26/2023,2:30:00 PM,AOG2023Winter,Vietnam,Kaine,Yan,Liliana,TheJoker,Xeniel,10:36,TeeMee,Violet,Iggy,Zuka,Qi,Valhein,Rouie,Zill,Keera,2,Florentino,Omen,Zata,Aya,R,Fish
HEV,SGP,2,8/26/2023,2:30:00 PM,AOG2023Winter,Vietnam,Yena,Eland'orr,Rouie,Lindis,Thane,14:38,Y'bneth,Elsu,Zata,Kriknak,Riktor,Omen,Krizzix,Skud,Xeniel,3,Keera,Chaugnar,Valhein,Aya,B,Red
VGM,GGL,1,8/26/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,WonderWoman,Rouie,Teeri,Lumburr,17:23,Chaugnar,Valhein,Zata,Skud,Florentino,Tachi,Aoi,Keera,Kriknak,1,Maloch,TeeMee,Aya,Omen,R,Maris
VGM,GGL,1,8/26/2023,5:00:00 PM,AOG2023Winter,Vietnam,Yena,Tachi,Iggy,Hayate,Helen,17:29,Xeniel,Lindis,Liliana,Aoi,Taara,Omen,Aya,Kaine,Krizzix,2,Thane,Y'bneth,Skud,Valhein,B,Maris
VGM,GGL,2,8/26/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,Keera,Yue,Elsu,Kaine,23:54,TeeMee,Teeri,Kahlii,WonderWoman,Riktor,Omen,Iggy,Nakroth,Slimz,3,Krizzix,Baldum,Aya,Valhein,B,NTzz
VGM,GGL,2,8/26/2023,5:00:00 PM,AOG2023Winter,Vietnam,Skud,Aoi,Liliana,Violet,Taara,11:42,Y'bneth,Elsu,Iggy,Keera,Qi,Ryoma,Omen,Zuka,Kaine,4,Florentino,Xeniel,Aya,Valhein,R,NTzz
VGM,GGL,2,8/26/2023,5:00:00 PM,AOG2023Winter,Vietnam,Roxie,Zuka,Raz,Lindis,Thane,16:00,Helen,Violet,Yue,Zill,Yan,Omen,Aya,Lumburr,Yena,5,Qi,Kahlii,Florentino,Valhein,R,NTzz
FL,HQ,2,8/26/2023,8:20:00 PM,AOG2023Winter,Vietnam,Kaine,Keera,Rouie,Elsu,Taara,16:57,TeeMee,Hayate,Zata,WonderWoman,Florentino,Mganga,Helen,Krizzix,Xeniel,1,Eland'orr,Murad,Aya,Valhein,B,Shinn
FL,HQ,1,8/26/2023,8:20:00 PM,AOG2023Winter,Vietnam,Skud,Kriknak,Iggy,Violet,Thane,15:46,Lumburr,Slimz,Liliana,Aoi,Riktor,Rouie,Omen,Xeniel,Helen,2,TheJoker,WonderWoman,Valhein,Aya,B,Ciara
FL,HQ,2,8/26/2023,8:20:00 PM,AOG2023Winter,Vietnam,Ryoma,Yan,Tulen,Slimz,Krizzix,14:54,Xeniel,Violet,Iggy,Kriknak,Skud,Rouie,Omen,Keera,Thane,3,Y'bneth,TeeMee,Valhein,Aya,B,Aliyah
FL,HQ,2,8/26/2023,8:20:00 PM,AOG2023Winter,Vietnam,Riktor,Nakroth,Yue,Hayate,Xeniel,20:26,Y'bneth,Elsu,Tulen,Zill,Ryoma,Rouie,Omen,Thane,Taara,4,WonderWoman,Aoi,Valhein,Aya,B,HQ
TDT,MDH,2,8/27/2023,2:30:00 PM,AOG2023Winter,Vietnam,Omen,Zuka,Iggy,Violet,Y'bneth,25:37,TeeMee,Teeri,Krixi,Keera,Riktor,Aya,Valhein,Tel'Annas,Aoi,1,Kaine,Kriknak,Zata,Rouie,R,Euphoria
TDT,MDH,2,8/27/2023,2:30:00 PM,AOG2023Winter,Vietnam,Murad,Skud,Liliana,Slimz,TeeMee,16:44,Thane,Elsu,Yue,Kriknak,Florentino,Valhein,Aya,Violet,TheJoker,2,Keera,Kaine,Zata,Rouie,R,Phoenix
TDT,MDH,1,8/27/2023,2:30:00 PM,AOG2023Winter,Vietnam,Yena,WonderWoman,Rouie,Capheny,Thane,13:08,Krizzix,Hayate,Zata,Zuka,Ryoma,Omen,Iggy,Kaine,Skud,3,Elsu,TheJoker,Aya,Valhein,B,Kaisa
TDT,MDH,1,8/27/2023,2:30:00 PM,AOG2023Winter,Vietnam,Florentino,Kriknak,Krixi,Teeri,Krizzix,17:27,Y'bneth,Slimz,Liliana,Aoi,Skud,Aya,Valhein,Kaine,Murad,4,Elsu,Hayate,Yue,Zata,R,TNhan
TDT,MDH,1,8/27/2023,2:30:00 PM,AOG2023Winter,Vietnam,Yan,Aoi,Mganga,Tel'Annas,Xeniel,17:32,Baldum,Violet,Iggy,Tulen,Taara,Aya,Valhein,Omen,WonderWoman,5,Hayate,Elsu,Yue,Zata,R,Nolan
VGM,HEV,1,8/27/2023,5:45:00 PM,AOG2023Winter,Vietnam,Riktor,Tachi,Raz,Hayate,Helen,11:52,Rouie,Lindis,Liliana,Zuka,Skud,Valhein,Aya,Keera,Zill,1,Yorn,Teeri,Aoi,Omen,R,Sea
VGM,HEV,1,8/27/2023,5:45:00 PM,AOG2023Winter,Vietnam,Qi,Zephys,Iggy,Elsu,Y'bneth,13:55,Taara,Violet,Tulen,Aoi,Roxie,Omen,Aya,Florentino,Keera,2,Kriknak,Kaine,Rouie,Valhein,B,Maris
VGM,HEV,2,8/27/2023,5:45:00 PM,AOG2023Winter,Vietnam,Ryoma,Nakroth,Zata,Slimz,Zip,16:12,Xeniel,Capheny,Iggy,Kriknak,Riktor,Omen,Aya,TeeMee,Thane,3,Krizzix,Kaine,Rouie,Valhein,B,Boka
VGM,HEV,1,8/27/2023,5:45:00 PM,AOG2023Winter,Vietnam,Kaine,Taara,Yue,Teeri,TeeMee,16:40,Baldum,Valhein,Kahlii,Keera,Qi,Aya,Thane,WonderWoman,Florentino,4,Skud,Aoi,Omen,Rouie,R,Maris
SGP,FL,1,8/27/2023,8:15:00 PM,AOG2023Winter,Vietnam,Skud,Keera,Zata,TheJoker,Y'bneth,12:39,Thane,Violet,Rouie,WonderWoman,Yena,Aya,Valhein,Chaugnar,Taara,1,Florentino,Krizzix,Aoi,Skud,R,Khoa
SGP,FL,1,8/27/2023,8:15:00 PM,AOG2023Winter,Vietnam,Ryoma,Aoi,Preyta,Hayate,TeeMee,16:15,Taara,TheJoker,Iggy,Keera,Qi,Valhein,Aya,Zuka,Yan,2,Florentino,Omen,Mganga,Rouie,R,Jiro
SGP,FL,1,8/27/2023,8:15:00 PM,AOG2023Winter,Vietnam,Xeniel,Yan,Yue,Tel'Annas,Kaine,17:30,TeeMee,Lindis,Liliana,Kriknak,Riktor,Valhein,Aya,Helen,Krizzix,3,Violet,Elsu,Omen,Rouie,R,BÃ¢ngg
HQ,MDH,1,8/31/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,Kriknak,Yue,Violet,TeeMee,11:53,Thane,Capheny,Liliana,Zuka,Ryoma,Aya,Elsu,Keera,TheJoker,1,Lumburr,Yan,Krizzix,Rouie,R,Turna
HQ,MDH,1,8/31/2023,5:00:00 PM,AOG2023Winter,Vietnam,Skud,Aoi,Iggy,Lindis,Chaugnar,15:58,Kaine,Elsu,Krixi,WonderWoman,Qi,Aya,Florentino,Kriknak,Riktor,2,Xeniel,Keera,Krizzix,Rouie,R,Turna
HQ,MDH,2,8/31/2023,5:00:00 PM,AOG2023Winter,Vietnam,Omen,WonderWoman,Raz,Elsu,Kaine,17:50,Krizzix,Teeri,Zata,Keera,Yena,Aya,TeeMee,Skud,Riktor,3,Y'bneth,Xeniel,Florentino,Rouie,B,Phoenix
HQ,MDH,1,8/31/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,Tachi,Zata,TheJoker,Xeniel,13:12,Helen,Valhein,Rouie,Zill,Riktor,Aya,Iggy,Hayate,Violet,4,Yan,Florentino,Keera,Krizzix,R,Aliyah
GGL,TDT,1,8/31/2023,7:30:00 PM,AOG2023Winter,Vietnam,Skud,Keera,Mganga,Capheny,Helen,11:39,Taara,Hayate,Aya,Zephys,Qi,Valhein,Rouie,Kriknak,Nakroth,1,Omen,Eland'orr,Zata,Aoi,R,NTzz
GGL,TDT,1,8/31/2023,7:30:00 PM,AOG2023Winter,Vietnam,Ryoma,WonderWoman,Iggy,Elsu,Xeniel,13:36,TeeMee,Violet,Krixi,Aoi,Skud,Omen,Rouie,Zata,Florentino,2,Thane,Kaine,Valhein,Aya,B,Bridget
GGL,TDT,1,8/31/2023,7:30:00 PM,AOG2023Winter,Vietnam,Riktor,Eland'orr,Yue,Valhein,Y'bneth,13:39,Thane,Elsu,Iggy,Wukong,Yan,Zata,Omen,Kaine,Keera,3,Kriknak,Aoi,Rouie,Aya,B,NTzz
TDT,HEV,2,9/1/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,Keera,Rouie,Violet,Baldum,12:09,Helen,Hayate,Raz,WonderWoman,Kaine,Mganga,Omen,Y'bneth,Krizzix,1,TeeMee,Chaugnar,Aya,Valhein,B,Triáº¿t
TDT,HEV,1,9/1/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,WonderWoman,Iggy,TheJoker,Y'bneth,16:30,TeeMee,Elsu,Zata,Tachi,Qi,Mganga,Omen,Keera,Skud,2,Florentino,Kriknak,Valhein,Aya,B,Kaisa
TDT,HEV,1,9/1/2023,5:00:00 PM,AOG2023Winter,Vietnam,Skud,Zuka,Liliana,Hayate,Thane,19:08,Y'bneth,Slimz,Iggy,Kriknak,Ryoma,Valhein,Aya,Keera,Eland'orr,3,Yue,Aoi,Mganga,Krizzix,R,Rina
TDT,HEV,2,9/1/2023,5:00:00 PM,AOG2023Winter,Vietnam,Florentino,Aoi,Zata,Elsu,Xeniel,17:48,Thane,Violet,Yue,Eland'orr,Riktor,Mganga,Omen,Keera,Skud,4,Krizzix,Kaine,Valhein,Aya,B,Boka
TDT,HEV,2,9/1/2023,5:00:00 PM,AOG2023Winter,Vietnam,Yena,Yan,Lorion,Tel'Annas,TeeMee,12:58,Baldum,Teeri,Krixi,Nakroth,Skud,Mganga,Rouie,Keera,Aoi,5,Kriknak,Yue,Valhein,Aya,B,Boka
FL,GGL,2,9/1/2023,7:30:00 PM,AOG2023Winter,Vietnam,Florentino,WonderWoman,Zata,Violet,Zip,19:09,Chaugnar,Capheny,Rouie,Kriknak,Riktor,Aya,Iggy,Eland'orr,Keera,1,Lindis,Xeniel,Valhein,Aoi,R,NTzz
FL,GGL,2,9/1/2023,7:30:00 PM,AOG2023Winter,Vietnam,Ryoma,Taara,Iggy,Slimz,Helen,11:20,Y'bneth,Lindis,Zata,Aoi,Skud,Mganga,Omen,Kaine,Xeniel,2,Thane,TeeMee,Valhein,Aya,B,NTzz
FL,GGL,2,9/1/2023,7:30:00 PM,AOG2023Winter,Vietnam,Kaine,Keera,Yue,Hayate,Thane,26:59,Taara,Elsu,Iggy,Eland'orr,Ryoma,Aya,Valhein,Zill,Florentino,3,Skud,Murad,Rouie,Omen,R,NTzz
HQ,VGM,2,9/2/2023,2:30:00 PM,AOG2023Winter,Vietnam,Riktor,WonderWoman,Zata,TheJoker,Xeniel,16:12,Y'bneth,Elsu,Iggy,Zill,Yena,Aya,Rouie,Keera,Kaine,1,Yan,Florentino,Omen,Aoi,R,Maris
HQ,VGM,2,9/2/2023,2:30:00 PM,AOG2023Winter,Vietnam,Skud,Zephys,Liliana,Violet,Krizzix,16:22,Lumburr,Yorn,Yue,Aoi,Ryoma,Aya,Rouie,Hayate,Teeri,2,TeeMee,Kaine,Thane,Omen,R,Maris
HQ,VGM,2,9/2/2023,2:30:00 PM,AOG2023Winter,Vietnam,Yena,Zill,Rouie,Hayate,Chaugnar,25:17,Krizzix,Teeri,Krixi,Kriknak,Florentino,Aya,Zata,Kaine,Riktor,3,Keera,Elsu,Omen,Aoi,B,Maris
SGP,MDH,1,9/2/2023,5:00:00 PM,AOG2023Winter,Vietnam,Qi,Aoi,Zata,Slimz,Riktor,20:53,Kaine,Elsu,Krixi,Kriknak,Yan,Aya,Iggy,Xeniel,Liliana,1,Max,Illumia,Krizzix,Rouie,R,Khoa
SGP,MDH,1,9/2/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,WonderWoman,Iggy,Elsu,Y'bneth,12:03,Krizzix,Slimz,Zata,Skud,Florentino,Omen,Aoi,Hayate,Keera,2,Yan,Kriknak,Aya,Rouie,B,Jiro
SGP,MDH,1,9/2/2023,5:00:00 PM,AOG2023Winter,Vietnam,Omen,Keera,Dirak,Valhein,Baldum,16:22,TeeMee,Violet,Yue,Zill,Yena,Aya,Rouie,TheJoker,Tel'Annas,3,Yan,Krixi,Kaine,Krizzix,R,Fish
HEV,FL,1,9/2/2023,7:30:00 PM,AOG2023Winter,Vietnam,Skud,WonderWoman,Zata,Hayate,Helen,22:44,Thane,Elsu,Rouie,Tachi,Riktor,Valhein,Aya,Florentino,Omen,1,Capheny,Teeri,Mganga,Aoi,R,Triáº¿t
HEV,FL,2,9/2/2023,7:30:00 PM,AOG2023Winter,Vietnam,Kaine,Nakroth,Iggy,Valhein,Baldum,20:00,Krizzix,Violet,Yue,Yan,Skud,Omen,Aoi,Keera,Kriknak,2,Eland'orr,TeeMee,Aya,Rouie,B,XB
HEV,FL,1,9/2/2023,7:30:00 PM,AOG2023Winter,Vietnam,Riktor,Kriknak,Krixi,TheJoker,Xeniel,21:10,Cresht,Teeri,Iggy,Aoi,Ryoma,Valhein,Aya,Y'bneth,TeeMee,3,Keera,Yan,Omen,Rouie,R,Judas
HEV,FL,1,9/2/2023,7:30:00 PM,AOG2023Winter,Vietnam,Ryoma,Eland'orr,Yue,Elsu,Thane,10:23,Taara,Slimz,Liliana,Keera,Yena,Valhein,Aya,Y'bneth,Kaine,4,Zill,Aoi,Omen,Rouie,R,Boka
GGL,MDH,1,9/3/2023,2:30:00 PM,AOG2023Winter,Vietnam,Qi,Taara,Iggy,Lindis,Chaugnar,20:24,Krizzix,Elsu,Krixi,Kriknak,Yan,Valhein,Aya,Kaine,Florentino,1,Violet,Slimz,Zata,Rouie,R,NTzz
GGL,MDH,1,9/3/2023,2:30:00 PM,AOG2023Winter,Vietnam,Florentino,Keera,Yue,Valhein,Xeniel,16:45,Zip,Teeri,Zata,Eland'orr,Skud,Mganga,Omen,TeeMee,Murad,2,Y'bneth,Kaine,Aya,Rouie,B,NTzz
GGL,MDH,1,9/3/2023,2:30:00 PM,AOG2023Winter,Vietnam,Skud,Yan,Zata,Teeri,TeeMee,13:31,Baldum,Hayate,Liliana,WonderWoman,Kaine,Valhein,Mganga,Keera,Florentino,3,Omen,Max,Aya,Rouie,B,Tama
TDT,HQ,1,9/3/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,Aoi,Liliana,Valhein,Y'bneth,18:44,Zip,Violet,Yue,Kriknak,Ryoma,Omen,Zata,Baldum,Thane,1,Kahlii,Iggy,Rouie,Aya,B,Rina
TDT,HQ,2,9/3/2023,5:00:00 PM,AOG2023Winter,Vietnam,Qi,Skud,Iggy,Elsu,Krizzix,19:23,Thane,TheJoker,Tulen,Aoi,Florentino,Valhein,Zata,Krixi,Liliana,2,WonderWoman,Chaugnar,Rouie,Aya,B,Turna
TDT,HQ,1,9/3/2023,5:00:00 PM,AOG2023Winter,Vietnam,Omen,Keera,Rouie,TheJoker,TeeMee,11:59,Kaine,Lindis,Raz,Zill,Taara,Valhein,Zata,Skud,Krizzix,3,WonderWoman,Chaugnar,Thane,Aya,B,Kaisa
TDT,HQ,1,9/3/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,Yan,Zata,Violet,Thane,13:51,Xeniel,Elsu,Liliana,Keera,Riktor,Valhein,Rouie,Y'bneth,Skud,4,Kriknak,Kaine,Florentino,Aya,B,Kaisa
SGP,VGM,2,9/3/2023,7:30:00 PM,AOG2023Winter,Vietnam,Skud,Kriknak,Krixi,Elsu,Krizzix,23:40,Y'bneth,Violet,Iggy,Zuka,Yena,Rouie,Aya,Nakroth,Zill,1,Kaine,Keera,Aoi,Omen,R,Sea
SGP,VGM,1,9/3/2023,7:30:00 PM,AOG2023Winter,Vietnam,Ryoma,Aoi,Dirak,Hayate,Helen,15:09,Maloch,Elsu,Krixi,Keera,Riktor,Omen,Rouie,Liliana,Kaine,2,Yue,Iggy,Aya,Valhein,B,Fish
SGP,VGM,1,9/3/2023,7:30:00 PM,AOG2023Winter,Vietnam,Kaine,Keera,Iggy,Celica,TeeMee,11:02,Thane,Valhein,Liliana,WonderWoman,Taara,Rouie,Aya,Nakroth,Aoi,3,Yorn,Teeri,Y'bneth,Omen,R,Fish
SGP,VGM,2,9/3/2023,7:30:00 PM,AOG2023Winter,Vietnam,Riktor,Yan,Zata,TheJoker,Zip,16:46,Lumburr,Teeri,Raz,Kriknak,Qi,Aya,Rouie,TeeMee,Krizzix,4,Yue,Xeniel,Thane,Omen,R,Sea
