Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29
VCF,EVOS,1,3/20/2022,5:45:00 PM,RPL2022Summer,Thailand,Airi,Volkath,Iggy,Laville,Payna,12:00,Xeniel,Elsu,Liliana,Veres,Yena,Omen,Lorion,Florentino,Eland'orr,2,Keera,Nakroth,Aoi,Aya,B,Myra
VCF,EVOS,1,3/20/2022,5:45:00 PM,RPL2022Summer,Thailand,Florentino,Lindis,Raz,Wisp,Lumburr,14:02,Superman,Hayate,Tulen,Eland'orr,Omen,Aya,Lorion,Laville,Alice,3,Violet,Capheny,Krixi,Mina,R,NBank
PSG,BRUTD,1,4/2/2022,4:00:00 PM,RPL2022Summer,Thailand,Riktor,Nakroth,Lorion,TheJoker,Aya,21:00,Lumburr,Laville,Yue,Kriknak,Skud,Mina,Liliana,Elsu,LuBu,1,Kil'Groth,Florentino,Superman,Omen,B,Getsrch
PSG,BRUTD,2,4/2/2022,4:00:00 PM,RPL2022Summer,Thailand,Yena,Tachi,Krixi,Capheny,Payna,16:40,Mina,Elsu,Tulen,WonderWoman,LuBu,Lorion,Nakroth,Superman,Alice,2,Aoi,Volkath,Iggy,Omen,R,NuNu
PSG,BRUTD,2,4/2/2022,4:00:00 PM,RPL2022Summer,Thailand,Mina,Veres,Yue,Hayate,Y'bneth,17:10,Xeniel,Capheny,Liliana,Errol,Superman,Lorion,Florentino,Volkath,Nakroth,3,Aoi,Keera,Omen,Elsu,B,NuNu
PSG,BRUTD,1,4/2/2022,4:00:00 PM,RPL2022Summer,Thailand,Zuka,LuBu,Iggy,Tel'Annas,Roxie,15:36,Baldum,TheJoker,Krixi,Ryoma,Riktor,Lorion,Aya,Nakroth,Volkath,4,Thane,Xeniel,Elsu,Omen,R,FirstOne
PSG,BRUTD,2,4/2/2022,4:00:00 PM,RPL2022Summer,Thailand,Omen,Volkath,Zata,Violet,Zip,18:20,Thane,Tel'Annas,Iggy,Airi,Florentino,Lorion,Aya,Hayate,Alice,5,Aoi,Keera,Eland'orr,Elsu,B,Happy
PSG,BRUTD,2,4/2/2022,4:00:00 PM,RPL2022Summer,Thailand,Airi,Aoi,Ilumia,Laville,Xeniel,16:45,Ormarr,Hayate,Tachi,Eland'orr,Omen,Lorion,Aya,Annette,Dirak,6,Tulen,Liliana,Florentino,Elsu,R,Happy
BAC,TLN,1,4/2/2022,12:00:00 PM,RPL2022Summer,Thailand,Yena,Volkath,Annette,Hayate,Xeniel,25:20,Alice,Capheny,Krixi,Ryoma,Amily,Eland'orr,Florentino,Keera,Nakroth,1,Aoi,Yue,Lorion,Aya,B,AlmondP
BAC,TLN,1,4/2/2022,12:00:00 PM,RPL2022Summer,Thailand,Qi,Keera,Liliana,Wisp,Lumburr,21:18,Tachi,TheJoker,Yue,Kriknak,Airi,Omen,Elsu,Nakroth,Eland'orr,2,Skud,Iggy,Lorion,Aya,B,AlmondP
BAC,TLN,1,4/2/2022,12:00:00 PM,RPL2022Summer,Thailand,Arthur,Zuka,Krixi,Capheny,Tachi,17:15,Maloch,Tel'Annas,Liliana,Aoi,Yena,Aya,Lorion,Keera,Nakroth,3,LuBu,Roxie,Yue,Omen,R,Kimsensei
BAC,TLN,1,4/2/2022,12:00:00 PM,RPL2022Summer,Thailand,Riktor,Nakroth,Lorion,TheJoker,Aya,13:50,Rouie,Skud,Iggy,Eland'orr,Arthur,Omen,Arum,Florentino,Roxie,4,Superman,Butterfly,Mina,Aoi,B,AlmondP
TLN,BRUTD,2,4/3/2022,12:00:00 PM,RPL2022Summer,Thailand,Qi,Volkath,Raz,Slimz,Thane,16:40,Baldum,Elsu,Krixi,Aoi,Airi,Aya,Lorion,Ryoma,Eland'orr,1,Ilumia,Yue,Iggy,Omen,R,Happy
TLN,BRUTD,1,4/3/2022,12:00:00 PM,RPL2022Summer,Thailand,Roxie,LuBu,Lorion,Tel'Annas,Baldum,17:30,Zip,TheJoker,Iggy,Eland'orr,Veres,Omen,Yue,Ryoma,Florentino,2,Wukong,Kriknak,Superman,Aya,B,Erez
TLN,BRUTD,1,4/3/2022,12:00:00 PM,RPL2022Summer,Thailand,Airi,Nakroth,Krixi,Capheny,Lumburr,10:13,Xeniel,Tel'Annas,Liliana,Wukong,Florentino,Lorion,Omen,LuBu,Volkath,3,Kriknak,Eland'orr,Elsu,Aya,B,MOOP
TLN,BRUTD,1,4/3/2022,12:00:00 PM,RPL2022Summer,Thailand,Arthur,Eland'orr,Liliana,Wisp,Toro,13:27,Maloch,Capheny,WonderWoman,Tulen,Yena,Lorion,Omen,Mina,Alice,4,Superman,Tachi,Elsu,Aya,B,Erez
TLN,BRUTD,1,4/3/2022,12:00:00 PM,RPL2022Summer,Thailand,Yena,Errol,Iggy,Laville,Tachi,18:25,Roxie,Wisp,Annette,Keera,Omen,Aya,Lorion,Lumburr,LuBu,5,Kriknak,Aoi,Mina,Florentino,R,Erez
BAC,TLN,2,4/3/2022,5:30:00 PM,RPL2022Summer,Thailand,Mina,Veres,Lorion,Capheny,Payna,16:06,Maloch,Laville,Krixi,LuBu,Roxie,Omen,Elsu,Keera,Aoi,1,Florentino,Volkath,Hayate,Aya,B,IpodPro
BAC,TLN,1,4/3/2022,5:30:00 PM,RPL2022Summer,Thailand,Yena,Aoi,Iggy,Elsu,Lumburr,19:27,Arthur,Hayate,Tulen,Errol,Riktor,Omen,Lorion,TheJoker,Nakroth,2,Volkath,Eland'orr,Xeniel,Aya,B,AlmondP
BAC,TLN,1,4/3/2022,5:30:00 PM,RPL2022Summer,Thailand,Riktor,Nakroth,Krixi,Wisp,Tachi,13:17,Baldum,Tel'Annas,Liliana,Skud,Airi,Omen,Elsu,Aoi,Yena,3,Roxie,Volkath,LuBu,Aya,B,TaoX
BAC,TLN,1,4/3/2022,5:30:00 PM,RPL2022Summer,Thailand,Ryoma,Butterfly,Liliana,Laville,Roxie,19:20,Alice,Capheny,Raz,Eland'orr,Tachi,Mina,Florentino,TheJoker,Yena,4,LuBu,Wukong,Omen,Aya,B,AlmondP
BAC,TLN,2,4/3/2022,5:30:00 PM,RPL2022Summer,Thailand,Florentino,Airi,Tulen,TheJoker,Xeniel,11:38,Veres,Zuka,Lorion,Wisp,Yena,Aya,Elsu,Nakroth,Keera,5,Volkath,Eland'orr,Hayate,Omen,R,MOOP
BAC,TLN,2,4/3/2022,5:30:00 PM,RPL2022Summer,Thailand,Qi,Murad,Raz,Slimz,Arthur,16:51,Lumburr,Yorn,Iggy,Volkath,Ryoma,Aya,Omen,Elsu,TheJoker,6,Skud,Zuka,Hayate,LuBu,R,IpodPro
BAC,TLN,1,4/3/2022,5:30:00 PM,RPL2022Summer,Thailand,Riktor,Nakroth,Krixi,Wisp,Tachi,16:21,Lumburr,Laville,Yue,LuBu,Yena,Omen,Arum,Aoi,Elsu,7,Arthur,Roxie,Aya,Lorion,B,MarkKy
TLN,eA,1,4/21/2022,10:00:00 AM,AIC2022Thailand,Thailand,Arthur,Volkath,Lorion,Slimz,Toro,28:45,Maloch,Elsu,Iggy,Nakroth,Yena,Roxie,Mina,Thane,Lumburr,1,Baldum,Florentino,Omen,Aya,B,NTNz
TLN,eA,1,4/21/2022,10:00:00 AM,AIC2022Thailand,Thailand,Zuka,Sinestrea,Krixi,Thorne,Tachi,16:45,Lumburr,Slimz,Liliana,Volkath,Riktor,Aya,Lorion,Aoi,TheJoker,2,Eland'orr,Keera,Iggy,Omen,R,Difoxn
TLN,eA,2,4/21/2022,10:00:00 AM,AIC2022Thailand,Thailand,Riktor,Tulen,Liliana,Violet,Maloch,16:11,Payna,Capheny,Krixi,Aoi,Skud,Lorion,Mina,Zuka,Roxie,3,Alice,Nakroth,Omen,Aya,B,Gabrielz
TLN,eA,1,4/21/2022,10:00:00 AM,AIC2022Thailand,Thailand,Superman,Eland'orr,Annette,Tel'Annas,Arum,16:43,Xeniel,Thorne,Lorion,Butterfly,Roxie,Aya,Omen,Wukong,Kriknak,4,Thane,Baldum,Mina,Florentino,R,MOOP
BRUTD,PSG,2,4/21/2022,1:00:00 PM,AIC2022Thailand,Thailand,Riktor,Nakroth,Liliana,TheJoker,Ormarr,21:57,Thane,Capheny,Lorion,LuBu,Superman,Aya,Hayate,Payna,Roxie,1,Eland'orr,Aoi,Omen,Elsu,R,Piper
BRUTD,PSG,1,4/21/2022,1:00:00 PM,AIC2022Thailand,Thailand,Kil'Groth,Eland'orr,Aya,Capheny,Arthur,20:52,Arum,Thorne,Krixi,Butterfly,Skud,Florentino,Mina,Veres,Tachi,2,Superman,Aoi,Omen,Lorion,B,TheWorlds
BRUTD,PSG,2,4/21/2022,1:00:00 PM,AIC2022Thailand,Thailand,Superman,Slimz,Raz,Skud,Grakk,26:20,Alice,TheJoker,Iggy,Veres,Riktor,Aya,Liliana,Nakroth,Aoi,3,LuBu,Thane,Omen,Lorion,R,NorNun
BRUTD,PSG,1,4/21/2022,1:00:00 PM,AIC2022Thailand,Thailand,Yena,Kriknak,Iggy,Violet,Tachi,18:17,Xeniel,Laville,Tulen,Eland'orr,Florentino,Aya,Tel'Annas,Nakroth,Aoi,4,Hayate,Thorne,Elsu,Lorion,R,NuNu
BRUTD,PSG,1,4/21/2022,1:00:00 PM,AIC2022Thailand,Thailand,Omen,Aoi,Preyta,Elsu,Lumburr,23:52,Zip,Tel'Annas,Dirak,Zuka,Roxie,Aya,Mina,Ilumia,Nakroth,5,Tulen,Annette,Yue,Lorion,B,NuNu
TLN,BRUTD,1,4/23/2022,2:15:00 PM,AIC2022Thailand,Thailand,Riktor,Kriknak,Krixi,Violet,Veres,11:36,Thane,TheJoker,Dirak,Nakroth,Tachi,Omen,Lorion,Skud,Roxie,1,Aoi,Zuka,Elsu,Aya,B,IpodPro
TLN,BRUTD,2,4/23/2022,2:15:00 PM,AIC2022Thailand,Thailand,Ryoma,Eland'orr,Yue,Slimz,Roxie,22:04,Xeniel,Elsu,Lorion,Keera,Florentino,Aya,Riktor,Volkath,Aoi,2,Ormarr,Lumburr,Iggy,Omen,R,NuNu
TLN,BRUTD,1,4/23/2022,2:15:00 PM,AIC2022Thailand,Thailand,Ormarr,Sinestrea,Liliana,Thorne,Toro,22:43,Y'bneth,Capheny,Raz,Kriknak,Riktor,Mina,Eland'orr,LuBu,Roxie,3,Keera,Aoi,Omen,Aya,B,IpodPro
TLN,BRUTD,1,4/23/2022,2:15:00 PM,AIC2022Thailand,Thailand,Yena,Volkath,Lorion,Wisp,Lumburr,11:00,Zip,Tel'Annas,Liliana,Errol,LuBu,Omen,Roxie,Aoi,Eland'orr,4,Keera,Nakroth,Florentino,Aya,B,IpodPro
TLN,BRUTD,1,4/23/2022,2:15:00 PM,AIC2022Thailand,Thailand,Zuka,Keera,Elsu,Mina,Tachi,17:41,Payna,Laville,Tulen,Volkath,Superman,Aya,Roxie,Airi,Skud,5,Alice,Aoi,Iggy,Omen,R,Erez
VCF,EVOS,1,4/21/2022,4:00:00 PM,AIC2022Thailand,Thailand,Yena,Keera,Krixi,Laville,Payna,11:25,Xeniel,Elsu,Liliana,WonderWoman,Airi,Aya,Lorion,Tachi,Florentino,1,Volkath,Nakroth,Iggy,Omen,R,Pichu
VCF,EVOS,1,4/21/2022,4:00:00 PM,AIC2022Thailand,Thailand,Airi,Kriknak,Lorion,Celica,Baldum,17:48,Thane,Tel'Annas,Annette,Veres,Qi,Omen,Iggy,Keera,Yena,2,Florentino,Nakroth,Elsu,Aya,B,QQ
VCF,EVOS,1,4/21/2022,4:00:00 PM,AIC2022Thailand,Thailand,Florentino,Tulen,Yue,Thorne,Riktor,17:05,Tachi,Laville,Krixi,Kriknak,Yena,Omen,Lorion,Eland'orr,Nakroth,3,Aoi,Veres,Iggy,Aya,B,Pichu
KOG,GCT,1,4/21/2022,7:00:00 PM,AIC2022Thailand,Thailand,Skud,Slimz,Liliana,Amily,Lumburr,13:30,Xeniel,Capheny,Iggy,Errol,Yena,Aya,Lorion,Veres,Aoi,1,Nakroth,Keera,Roxie,Omen,R,Kaito
KOG,GCT,1,4/21/2022,7:00:00 PM,AIC2022Thailand,Thailand,Omen,Tulen,WonderWoman,Hayate,Tachi,14:10,Veres,Thorne,Krixi,Veres,Amily,Florentino,Mina,Keera,Aoi,2,Alice,Xeniel,Lorion,Aya,B,PuPu
KOG,GCT,1,4/21/2022,7:00:00 PM,AIC2022Thailand,Thailand,Yena,Butterfly,Iggy,Elsu,Baldum,16:28,Thane,Laville,Raz,Nakroth,Florentino,Aya,Lorion,Liliana,Yue,3,Keera,Volkath,Eland'orr,Mina,R,HerMeS
PSG,KOG,1,4/22/2022,2:30:00 PM,AIC2022Thailand,Thailand,Omen,Veres,Krixi,Thorne,Alice,21:44,Tachi,TheJoker,Liliana,Nakroth,Amily,Florentino,Mina,Aoi,Roxie,1,Baldum,Xeniel,Lorion,Aya,B,Getsrch
PSG,KOG,1,4/22/2022,2:30:00 PM,AIC2022Thailand,Thailand,Superman,Aoi,Iggy,Elsu,Baldum,12:47,Roxie,Laville,Raz,Zuka,Yena,Omen,Volkath,Payna,Riktor,2,Keera,Eland'orr,Lorion,Aya,B,NorNun
PSG,KOG,2,4/22/2022,2:30:00 PM,AIC2022Thailand,Thailand,Roxie,Violet,Liliana,Riktor,Ormarr,09:55,Baldum,Capheny,Lorion,Keera,LuBu,Aya,Omen,Superman,Aoi,3,Nakroth,Thane,Mina,Florentino,R,PuPu
PSG,KOG,1,4/22/2022,2:30:00 PM,AIC2022Thailand,Thailand,Yena,Nakroth,Ilumia,TheJoker,Xeniel,24:16,Lumburr,Elsu,Preyta,Tulen,WonderWoman,Aya,Omen,Alice,Skud,4,Yue,Florentino,Capheny,Lorion,R,Getsrch
VCF,PSG,1,4/23/2022,12:00:00 PM,AIC2022Thailand,Thailand,Riktor,Zill,Krixi,Thorne,Xeniel,34:08,Baldum,Capheny,Iggy,Kriknak,Roxie,Aya,Lorion,Skud,Aoi,1,Volkath,Tel'Annas,Payna,Omen,R,Pichu
VCF,PSG,1,4/23/2022,12:00:00 PM,AIC2022Thailand,Thailand,Yena,Errol,Lorion,Capheny,Thane,13:19,Mina,Tel'Annas,Krixi,Eland'orr,Riktor,Omen,Arum,Zip,Tachi,2,Kriknak,Aoi,Aya,Payna,B,Pichu
VCF,PSG,1,4/23/2022,12:00:00 PM,AIC2022Thailand,Thailand,Skud,Eland'orr,Iggy,Elsu,Tachi,10:58,Payna,Laville,Lorion,LuBu,Superman,Aya,Omen,Nakroth,Volkath,3,Veres,Alice,Mina,Florentino,R,TAOZ
eA,VCF,1,4/22/2022,12:00:00 PM,AIC2022Thailand,Thailand,Yena,Nakroth,Krixi,Capheny,Thane,17:37,Baldum,Tel'Annas,Liliana,LuBu,Riktor,Omen,Iggy,Keera,WonderWoman,1,Xeniel,Payna,Lorion,Aya,B,Ligky
eA,VCF,2,4/22/2022,12:00:00 PM,AIC2022Thailand,Thailand,Airi,Volkath,Lorion,TheJoker,Arthur,20:51,Arum,Elsu,Iggy,Sinestrea,Skud,Florentino,Mina,Keera,Eland'orr,2,Hayate,Laville,Omen,Aya,B,NBank
eA,VCF,2,4/22/2022,12:00:00 PM,AIC2022Thailand,Thailand,Ryoma,Tulen,WonderWoman,Tel'Annas,Alice,09:52,Payna,Capheny,Krixi,Nakroth,Florentino,Aya,Lorion,Eland'orr,Aoi,3,Laville,Hayate,Iggy,Omen,R,TAOZ
eA,VCF,2,4/22/2022,12:00:00 PM,AIC2022Thailand,Thailand,Veres,Aoi,Liliana,Laville,Lumburr,17:49,Xeniel,Thorne,Ilumia,Zuka,Roxie,Aya,Lorion,Eland'orr,Yena,4,Skud,Florentino,Omen,Iggy,R,SRY
BRUTD,VCF,1,4/24/2022,5:00:00 PM,AIC2022Thailand,Thailand,Tachi,Aoi,Liliana,Wisp,Alice,16:03,Payna,Capheny,Lorion,Keera,Yena,Aya,Elsu,Volkath,Nakroth,1,Laville,Hayate,Iggy,Omen,R,Overfly
BRUTD,VCF,2,4/24/2022,5:00:00 PM,AIC2022Thailand,Thailand,Superman,Kriknak,Krixi,Laville,Ormarr,23:20,Xeniel,Thorne,Iggy,Nakroth,Florentino,Aya,Riktor,Zuka,Airi,2,Eland'orr,Volkath,Lorion,Omen,R,SRY
BRUTD,VCF,1,4/24/2022,5:00:00 PM,AIC2022Thailand,Thailand,Amily,Nakroth,Lorion,Elsu,Thane,16:06,Rouie,Laville,Krixi,Eland'orr,Zuka,Mina,Volkath,Roxie,Baldum,3,Wukong,Yena,Aya,Omen,B,NuNu
BRUTD,VCF,2,4/24/2022,5:00:00 PM,AIC2022Thailand,Thailand,Yena,Sinestrea,Iggy,Slimz,Arthur,12:22,Riktor,Hayate,Liliana,Tulen,Airi,Roxie,Mina,Aoi,Volkath,4,Eland'orr,Keera,Omen,Aya,B,NBank
BRUTD,VCF,2,4/24/2022,5:00:00 PM,AIC2022Thailand,Thailand,Riktor,Keera,Annette,TheJoker,Lumburr,32:10,Thane,Tel'Annas,Ilumia,Wukong,Roxie,Aya,Omen,Aoi,Skud,5,Tulen,Raz,Mina,Florentino,R,TAOZ
BRUTD,VCF,1,4/24/2022,5:00:00 PM,AIC2022Thailand,Thailand,Roxie,Eland'orr,Tulen,Violet,Baldum,16:32,Alice,Elsu,Yue,Ryoma,Skud,Aya,Omen,Aoi,Kriknak,6,Capheny,Thorne,Hayate,Florentino,R,NuNu
BRUTD,VCF,2,4/24/2022,5:00:00 PM,AIC2022Thailand,Thailand,Roxie,Nakroth,Lorion,Capheny,Tachi,13:03,Thane,Elsu,Iggy,Kriknak,Skud,Florentino,Mina,Eland'orr,Aoi,7,Hayate,Laville,Omen,Aya,B,QQ
DWU,ArchA,1,2/23/2022,4:00:00 PM,ASL2022Spring,Indonesia,Tachi,Butterfly,Lorion,Wisp,Zip,12:32,Thane,Laville,Yue,Qi,Skud,Florentino,Omen,Superman,LuBu,1,Veres,Yena,Lumburr,Aya,B,MAMMON
DWU,ArchA,1,2/23/2022,4:00:00 PM,ASL2022Spring,Indonesia,Omen,Tulen,Krixi,TheJoker,Krizzix,21:26,Roxie,Hayate,Liliana,Paine,Errol,Yue,Elsu,Mina,Keera,2,Alice,Lumburr,Aoi,Yue,R,Enyx
Hertz,AIW,2,2/23/2022,6:00:00 PM,ASL2022Spring,Indonesia,Yena,Keera,Tulen,Hayate,Tachi,23:00,WonderWoman,Laville,Krixi,Nakroth,Skud,Florentino,Lorion,Aoi,Omen,1,Mina,Liliana,Aya,Yue,B,HumanOP
Hertz,AIW,1,2/23/2022,6:00:00 PM,ASL2022Spring,Indonesia,Airi,Eland'orr,Liliana,Laville,Omen,12:15,Thane,Hayate,Lorion,Qi,Florentino,Aya,Yue,Mina,Tulen,2,Roxie,Aoi,WonderWoman,Krixi,R,Diy
Hertz,AIW,2,2/23/2022,6:00:00 PM,ASL2022Spring,Indonesia,Skud,LuBu,Lorion,Capheny,Mina,14:27,Roxie,Slimz,Tulen,Kriknak,Yena,Liliana,Eland'orr,Tachi,Keera,3,Butterfly,Aoi,Aya,Yue,B,Ecot
NS,DG,2,2/23/2022,8:00:00 PM,ASL2022Spring,Indonesia,Tachi,Eland'orr,Ilumia,Slimz,Lumburr,13:49,WonderWoman,Hayate,Lorion,Butterfly,Omen,Yue,Tulen,Aoi,Paine,1,Laville,Mina,Aya,Florentino,B,Ayep
NS,DG,2,2/23/2022,8:00:00 PM,ASL2022Spring,Indonesia,Florentino,Aoi,Iggy,Hayate,Baldum,16:20,Roxie,Laville,Raz,Qi,Superman,Aya,Tulen,Liliana,Annette,2,Mina,Yue,Lorion,Omen,R,Nugs
DG,DWU,2,2/24/2022,4:00:00 PM,ASL2022Spring,Indonesia,Mina,Qi,Yue,Hayate,Ormarr,13:58,Zip,Laville,Lorion,Tulen,Tachi,Omen,Florentino,Butterfly,Eland'orr,1,Aoi,Veres,Elsu,Aya,B,Axiorety
DG,DWU,2,2/24/2022,4:00:00 PM,ASL2022Spring,Indonesia,Max,Eland'orr,Krixi,Tachi,Amily,13:42,Omen,Slimz,Liliana,Wukong,Murad,Aya,Hayate,Butterfly,Paine,2,Ryoma,Florentino,Laville,Elsu,R,44ape
AIW,NS,1,2/24/2022,6:00:00 PM,ASL2022Spring,Indonesia,Tachi,Qi,Yue,Laville,Thane,16:26,Lumburr,Hayate,Liliana,LuBu,Omen,Florentino,Aoi,Keera,Eland'orr,1,Kriknak,Mina,Lorion,Aya,B,Flava
AIW,NS,1,2/24/2022,6:00:00 PM,ASL2022Spring,Indonesia,Skud,Eland'orr,Krixi,Slimz,WonderWoman,15:49,Baldum,Violet,Lorion,Paine,Florentino,Aya,Aoi,Mina,Roxie,2,Yena,Nakroth,Omen,Hayate,R,WL
ArchA,Hertz,1,2/24/2022,8:00:00 PM,ASL2022Spring,Indonesia,Amily,Tulen,Lorion,Hayate,Lumburr,16:29,Roxie,Slimz,Liliana,Aoi,Yena,Omen,Superman,Laville,Capheny,1,LuBu,Qi,Yue,Aya,B,Albion
ArchA,Hertz,1,2/24/2022,8:00:00 PM,ASL2022Spring,Indonesia,Florentino,Nakroth,Yue,Elsu,WonderWoman,14:45,Tachi,Laville,Lorion,Keera,Omen,Aya,Hayate,Tulen,Qi,2,Aoi,Eland'orr,Mina,Zip,R,Senko
DWU,Hertz,1,2/25/2022,4:00:00 PM,ASL2022Spring,Indonesia,Murad,LuBu,Tulen,Laville,Zip,10:46,Lumburr,Slimz,Lorion,Tachi,Superman,Omen,Roxie,Eland'orr,Keera,1,Florentino,Yena,Aya,Yue,B,Axiorety
DWU,Hertz,1,2/25/2022,4:00:00 PM,ASL2022Spring,Indonesia,Bright,Nakroth,Krixi,Zuka,Krizzix,13:06,Alice,Wukong,Ignis,Keera,Florentino,Aya,Elsu,Laville,TheJoker,2,Hayate,Omen,Yue,Lorion,R,Twenty
DG,AIW,1,2/25/2022,6:00:00 PM,ASL2022Spring,Indonesia,Airi,Aoi,Yue,Capheny,Lumburr,14:16,WonderWoman,Hayate,Lorion,Eland'orr,Tachi,Omen,Elsu,Keera,Nakroth,1,Amily,Ormarr,Florentino,Aya,B,Pahlevi
DG,AIW,1,2/25/2022,6:00:00 PM,ASL2022Spring,Indonesia,Superman,Keera,Liliana,Laville,Roxie,25:31,Thane,Slimz,Yue,Nakroth,Skud,Aya,Tulen,Mina,Aoi,2,Krixi,Krixi,Omen,Lorion,R,Pahlevi
NS,ArchA,2,2/25/2022,8:00:00 PM,ASL2022Spring,Indonesia,Mina,Kriknak,Iggy,Hayate,Rouie,14:26,Lumburr,Laville,Krixi,Tulen,Superman,Florentino,Yue,Tachi,Liliana,1,Aoi,Aoi,Lorion,Aya,B,HQAQ
NS,ArchA,2,2/25/2022,8:00:00 PM,ASL2022Spring,Indonesia,Roxie,Veres,Lauriel,Violet,Baldum,11:40,Aya,Hayate,Liliana,Wisp,Omen,Florentino,Yue,Eland'orr,Aoi,2,Laville,TheJoker,Tulen,Lumburr,R,HQAQ
ArchA,DG,2,3/2/2022,4:00:00 PM,ASL2022Spring,Indonesia,Yena,LuBu,Yue,Hayate,Lumburr,14:45,WonderWoman,Laville,Iggy,Aoi,Amily,Omen,Lorion,Alice,Superman,1,Keera,Qi,Tulen,Aya,B,Ayep
ArchA,DG,1,3/2/2022,4:00:00 PM,ASL2022Spring,Indonesia,Omen,Keera,Krixi,Laville,Krizzix,25:02,Superman,Capheny,Lorion,Qi,Florentino,Aya,Yue,Mina,Zip,2,Kriknak,Aoi,Roxie,Tulen,R,HQAQ
ArchA,DG,1,3/2/2022,4:00:00 PM,ASL2022Spring,Indonesia,Mina,Nakroth,Iggy,Tel'Annas,Zip,14:24,Roxie,TheJoker,Krixi,Eland'orr,Yena,Aya,Omen,Airi,Hayate,3,Qi,Slimz,Violet,Tulen,R,HQAQ
Hertz,NS,1,3/2/2022,6:00:00 PM,ASL2022Spring,Indonesia,Omen,Veres,Liliana,Hayate,WonderWoman,12:41,Mina,Slimz,Iggy,Tulen,Qi,Aya,Florentino,Krixi,Aoi,1,Kriknak,Keera,Yue,Lumburr,R,Hound
Hertz,NS,1,3/2/2022,6:00:00 PM,ASL2022Spring,Indonesia,Tachi,Qi,Yue,Laville,Roxie,15:21,Lumburr,Wisp,Liliana,Aoi,Superman,Omen,Florentino,Capheny,Hayate,2,Eland'orr,Airi,Lorion,Aya,B,Diy
AIW,DWU,2,3/2/2022,8:00:00 PM,ASL2022Spring,Indonesia,Yena,Nakroth,Lorion,Slimz,WonderWoman,23:26,Xeniel,Elsu,Tulen,Florentino,Riktor,Omen,Liliana,Roxie,Krixi,1,Keera,Eland'orr,Laville,Aya,B,Enyx
AIW,DWU,2,3/2/2022,8:00:00 PM,ASL2022Spring,Indonesia,Tachi,LuBu,Liliana,Laville,Baldum,18:50,Zip,Capheny,Lorion,Veres,Ryoma,Aya,Hayate,Airi,Eland'orr,2,Roxie,Mina,Florentino,Omen,R,Enyx
DG,Hertz,1,3/3/2022,4:00:00 PM,ASL2022Spring,Indonesia,Amily,Butterfly,Lorion,Hayate,Mina,19:11,Omen,Slimz,Liliana,Kriknak,Florentino,Tulen,Tachi,Airi,Keera,1,Aoi,Eland'orr,Yue,Aya,B,Nugs
DG,Hertz,1,3/3/2022,4:00:00 PM,ASL2022Spring,Indonesia,Yena,Aoi,Yue,Laville,Veres,12:07,Lumburr,Capheny,Krixi,Qi,Roxie,Aya,Hayate,Eland'orr,Tachi,2,Tulen,Keera,WonderWoman,Omen,R,SKRULL
DWU,NS,1,3/3/2022,5:30:00 PM,ASL2022Spring,Indonesia,WonderWoman,Volkath,Lorion,Tel'Annas,Zip,09:58,Alice,Hayate,Riktor,Tulen,Amily,Florentino,Omen,Skud,Yena,1,Keera,Tachi,Aya,Yue,B,Axiorety
DWU,NS,1,3/3/2022,5:30:00 PM,ASL2022Spring,Indonesia,Murad,Sinestrea,Liliana,Laville,Omen,14:21,Krizzix,Violet,DiaoChan,Volkath,Florentino,Aya,Lorion,TheJoker,Aoi,2,Paine,Eland'orr,Yue,Hayate,R,Enyx
AIW,ArchA,2,3/3/2022,6:40:00 PM,ASL2022Spring,Indonesia,Yena,Eland'orr,Lorion,Laville,WonderWoman,13:57,Roxie,Hayate,Iggy,Tulen,Airi,Omen,Liliana,Florentino,Krixi,1,Nakroth,Keera,Yue,Aya,B,Senko
AIW,ArchA,2,3/3/2022,6:40:00 PM,ASL2022Spring,Indonesia,Skud,Florentino,Iggy,Hayate,Roxie,25:26,Lumburr,Laville,Yue,Aoi,Qi,Aya,Lorion,Eland'orr,Keera,2,Tachi,Nakroth,Tulen,Omen,R,Fadel
DG,NS,1,3/9/2022,4:00:00 PM,ASL2022Spring,Indonesia,Yena,Aoi,Lorion,Laville,Ormarr,14:59,Krizzix,Hayate,Krixi,Paine,Superman,Omen,Florentino,Kriknak,Qi,1,Lumburr,Roxie,Aya,Yue,B,One
DG,NS,1,3/9/2022,4:00:00 PM,ASL2022Spring,Indonesia,Ryoma,Eland'orr,Liliana,Florentino,Tachi,09:23,Baldum,Violet,Zata,Keera,Riktor,Aya,Yue,Lorion,Ilumia,2,Superman,Volkath,Hayate,Omen,R,Ayep
AIW,Hertz,2,3/9/2022,6:00:00 PM,ASL2022Spring,Indonesia,Skud,Kriknak,Lorion,Laville,Roxie,23:50,WonderWoman,Hayate,Zata,Tulen,Airi,Omen,Liliana,Eland'orr,Keera,1,Aoi,Nakroth,Yue,Aya,B,Diy
